run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
23892,8.265332803528393,2.75748428658518,1.2300164661915332,55,12.980230285096379,26,0.49923962634986074
23893,7.7618645519938605,3.0880645669752367,1.201900399323899,56,13.317641253497655,27,0.493245972351765
23894,8.564936637409344,3.522694092504316,0.9934178386365188,51,13.082335264251743,33,0.3964344019470225
23895,8.686930870120412,3.846564689686686,0.8911889769559914,53,14.002583224008262,28,0.5000922580002951
23896,7.026435840973064,5.134758467671699,0.5684857939689208,35,14.394857658133091,24,0.5997857357555455
23897,8.594381021528054,2.9958090990753985,1.2386663779418952,60,12.692962956254856,27,0.4701097391205502
23898,8.466388891510448,6.141591399673183,0.7572957022743365,61,18.499012743503258,33,0.560576143742523
23899,7.496381421430377,1.9732777198862836,1.8736037506379921,59,11.624919114208202,22,0.528405414282191
23900,7.977209778808215,3.7379302836406474,1.0592281365205027,63,15.481558591464397,30,0.5160519530488132
23902,7.997214645639444,2.478770659878048,0.808528628201656,33,7.205947142109666,19,0.37926037590050876
23904,8.112027210263207,2.516083360854008,1.8328235683816583,81,13.421689402358375,30,0.44738964674527915
23905,6.775771000232816,5.278335832666301,0.8581995839235742,54,16.345695240481255,35,0.4670198640137502
23906,6.543343521810947,3.1760385215459457,1.2259283603738205,66,12.470175485628506,27,0.46185835131957426
23907,8.327878894667913,4.536971922226717,1.1807370895684517,75,17.801182088185552,37,0.48111302941042033
23908,8.225943050550436,1.99927860466676,0.7239316029037381,28,6.852798270019697,11,0.6229816609108816
